Acc Id,Action,Amount
256,Deposit,4677.68
452,Deposit,7578.6
483,Withdraw,1150.57
850,Deposit,3485.78
981,Withdraw,2696.76
585,Deposit,2575.75
451,Withdraw,2317.92
118,Withdraw,2032.95
693,Withdraw,5199.5
352,Deposit,8137.31
565,Deposit,2206.73
578,Deposit,1240.86
549,Deposit,7248.72
959,Withdraw,6608.9
199,Deposit,7103.6
394,Withdraw,7117.49
163,Withdraw,7865.44
718,Deposit,6616.6
731,Withdraw,8525.69
141,Deposit,5254.79
817,Withdraw,271.72
389,Withdraw,2451.67
331,Withdraw,6403.4
340,Deposit,5123.76
282,Deposit,6344.8
133,Deposit,2784.21
800,Deposit,5488.39
494,Withdraw,7956.61
911,Withdraw,3337.37
581,Withdraw,6995.58
666,Withdraw,9229.27
676,Deposit,7869.66
391,Withdraw,6921.17
564,Withdraw,566.39
734,Deposit,1341.52
776,Deposit,2463.24
926,Deposit,5140.06
940,Withdraw,4674.84
309,Withdraw,8902.84
336,Withdraw,6708.89
194,Withdraw,5476.72
780,Withdraw,6351.55
262,Withdraw,4377.77
117,Deposit,8852.44
634,Deposit,6578.18
181,Deposit,2026.92
375,Withdraw,1883.22
367,Withdraw,7188.76
609,Deposit,9631.84
677,Withdraw,6167.72
553,Deposit,9990.08
612,Deposit,870.98
517,Deposit,4110.4
7,Deposit,8957.17
991,Deposit,2850.68
611,Withdraw,9656.91
824,Deposit,7455.67
723,Withdraw,3356.83
668,Withdraw,7354.33
855,Deposit,4494.73
197,Withdraw,1393.42
520,Deposit,9385.97
746,Withdraw,5365.51
194,Withdraw,5040.85
278,Withdraw,6390.15
762,Deposit,5642.12
475,Withdraw,4994.98
919,Withdraw,9143.63
746,Withdraw,340.17
182,Deposit,1623.2
822,Withdraw,7720.51
186,Withdraw,7167.82
78,Deposit,4860.58
946,Deposit,498.1
608,Deposit,20.85
101,Withdraw,786.93
321,Deposit,9154.43
216,Withdraw,2455.18
73,Withdraw,5706.32
89,Withdraw,6397.59
985,Withdraw,9593.26
779,Deposit,7259.05
897,Withdraw,4065.22
759,Withdraw,1510.53
214,Withdraw,7665.67
637,Deposit,7030.6
427,Deposit,5188.39
466,Deposit,1991.09
424,Withdraw,7676.51
430,Deposit,2328.74
611,Deposit,9667.52
38,Withdraw,6501.46
206,Deposit,5123.9
480,Withdraw,5735.44
473,Deposit,2149.23
572,Withdraw,1558.4
176,Withdraw,4512.04
832,Withdraw,1360.74
197,Deposit,4010.88
764,Deposit,445.75
920,Deposit,696.89
825,Deposit,4104.65
878,Deposit,1313.92
539,Withdraw,501.38
299,Withdraw,1964.39
321,Withdraw,6501.61
741,Withdraw,9567.21
746,Deposit,3006.66
778,Withdraw,3057.59
467,Withdraw,1051.61
357,Withdraw,8847.7
475,Deposit,1171.55
416,Withdraw,2934.19
53,Deposit,6852.2
666,Withdraw,6514.31
956,Deposit,4709.2
997,Deposit,6863.6
521,Deposit,3795.72
864,Deposit,3709.29
854,Withdraw,326.57
573,Withdraw,9760.52
775,Withdraw,8361.06
502,Deposit,5134.91
186,Deposit,2494.8
101,Deposit,7778.73
974,Withdraw,7227.71
741,Deposit,6780.51
748,Withdraw,7888.64
267,Withdraw,9661.16
82,Deposit,7447.19
359,Withdraw,5092.02
654,Withdraw,4231.91
909,Withdraw,8289.1
184,Withdraw,106.76
6,Deposit,6113.46
993,Withdraw,512.48
960,Deposit,4645.18
940,Withdraw,8740.34
280,Deposit,2811.13
904,Withdraw,74.07
740,Deposit,9734.94
678,Deposit,1553.37
336,Withdraw,7574.15
117,Deposit,6840.04
791,Withdraw,4360.1
44,Withdraw,4281.89
834,Withdraw,5050.31
244,Deposit,7668.54
863,Withdraw,4467.45
646,Withdraw,9948.63
728,Withdraw,4497.28
734,Deposit,5584.34
199,Withdraw,3152.75
842,Withdraw,6635.46
450,Deposit,6667.91
604,Withdraw,4766.88
420,Withdraw,2587.61
970,Deposit,3447
815,Withdraw,3288.17
807,Withdraw,8641.76
731,Withdraw,6037.75
497,Withdraw,9599.33
727,Deposit,8566.35
603,Deposit,9347.89
786,Deposit,1275.04
179,Withdraw,6911.79
190,Withdraw,4646.27
237,Deposit,9831.88
635,Deposit,2157.28
382,Withdraw,4632.59
192,Deposit,844.7
843,Deposit,5650.23
956,Deposit,598.9
570,Deposit,5073.21
295,Deposit,8812.72
236,Withdraw,2482.23
74,Deposit,4430.82
61,Withdraw,9350.09
608,Deposit,9474.29
12,Deposit,3660.86
802,Deposit,5640.45
546,Withdraw,6111.24
663,Withdraw,7275.35
280,Withdraw,6299.84
203,Withdraw,9658.87
219,Withdraw,6295.6
987,Withdraw,9844.33
149,Withdraw,9512.59
32,Deposit,8493.21
600,Withdraw,6052.32
171,Deposit,5515.11
831,Withdraw,1478.28
736,Deposit,9559.81
185,Withdraw,9405.36
489,Deposit,2164.93
548,Withdraw,3421.99
79,Withdraw,3682.19
747,Deposit,1339.37
930,Deposit,5607.53
340,Withdraw,4178.8
335,Deposit,3880.47
653,Deposit,4446.95
239,Withdraw,6750.35
125,Deposit,4677.35
565,Deposit,4086.28
891,Deposit,7270.2
478,Withdraw,6472.58
794,Deposit,3942.89
252,Deposit,9355.15
473,Withdraw,2136.48
565,Deposit,2187.92
10,Deposit,7031.49
775,Deposit,9934.32
359,Withdraw,6208.17
778,Deposit,1089.88
222,Withdraw,7923.32
865,Withdraw,4528.77
649,Deposit,9053.33
848,Deposit,7823.46
87,Withdraw,6666.44
951,Withdraw,1706.04
181,Deposit,8297.32
268,Deposit,6928.1
339,Withdraw,3382.36
25,Withdraw,2389.51
699,Deposit,6747.37
600,Withdraw,388.2
233,Withdraw,2630.63
245,Withdraw,6183.67
117,Deposit,8856.83
475,Deposit,9789.61
625,Deposit,6421.89
486,Deposit,373.41
357,Withdraw,4578.86
725,Deposit,9003.39
694,Deposit,8045.59
851,Deposit,9843.6
325,Withdraw,3687.52
277,Deposit,9579.22
782,Withdraw,532.05
98,Withdraw,8967.24
927,Deposit,6440.41
758,Deposit,708.89
894,Withdraw,2435.8
21,Withdraw,5878.91
444,Deposit,9089.14
764,Withdraw,2085.87
156,Withdraw,6829.02
858,Withdraw,8916.64
420,Deposit,6397.34
437,Deposit,1703.44
525,Deposit,9485.02
880,Deposit,6704.7
601,Withdraw,7002.59
558,Deposit,7062
220,Withdraw,872.31
277,Withdraw,334.61
677,Withdraw,8876.03
248,Withdraw,1313.93
79,Withdraw,3695.35
339,Deposit,2156.47
368,Withdraw,9948.09
987,Deposit,1960.63
812,Deposit,5999.37
486,Withdraw,5774.18
922,Withdraw,1121.16
772,Withdraw,6537.05
176,Deposit,2981.57
354,Withdraw,2202.56
310,Deposit,6805.99
190,Withdraw,1685.33
222,Withdraw,4793.49
485,Withdraw,1082.89
936,Withdraw,6119.34
479,Withdraw,6645.13
675,Withdraw,1764.97
951,Deposit,6545.36
636,Withdraw,7020.37
264,Withdraw,1989.17
252,Deposit,8369.4
684,Withdraw,9068.39
482,Withdraw,4884.02
872,Withdraw,3245.11
748,Deposit,9560.06
273,Withdraw,2769.4
82,Withdraw,669.46
443,Withdraw,1893.66
233,Deposit,5898.7
844,Withdraw,2701.93
321,Withdraw,9297.34
262,Deposit,7870.96
956,Withdraw,2921.53
826,Deposit,9229.8
984,Deposit,5237.24
54,Withdraw,9136.45
399,Withdraw,6024.27
96,Deposit,8809.61
712,Deposit,2950.84
44,Withdraw,216.83
994,Deposit,7507.39
622,Deposit,827.48
286,Withdraw,3023.07
317,Deposit,5071.56
502,Withdraw,5055.47
554,Deposit,1590.6
855,Deposit,4115.91
291,Deposit,1198.61
221,Withdraw,5308.98
342,Withdraw,5662.44
522,Deposit,8363.49
441,Withdraw,9801.78
69,Deposit,1480.24
868,Withdraw,7682.51
467,Deposit,3500.1
75,Withdraw,509.43
77,Deposit,7123.91
88,Deposit,3400.24
846,Withdraw,2507.78
600,Deposit,8747.88
735,Withdraw,7856.5
689,Deposit,9275.1
717,Withdraw,57.32
174,Deposit,4091.14
866,Deposit,37.94
879,Withdraw,4219.45
649,Withdraw,4041.57
393,Deposit,2198.43
908,Deposit,5492.78
631,Withdraw,9271.01
521,Withdraw,6269.88
790,Deposit,3237.54
703,Deposit,2233.47
974,Deposit,2883.33
462,Withdraw,843.95
953,Withdraw,8024.22
218,Deposit,3777.77
463,Deposit,7485.53
304,Deposit,6412.27
242,Withdraw,2267.94
745,Withdraw,518.38
281,Withdraw,8039.06
315,Deposit,9286.38
367,Deposit,3091.81
509,Deposit,2995.35
414,Deposit,8041.83
303,Deposit,868.6
123,Deposit,9998
416,Withdraw,1739.07
504,Withdraw,3894.38
653,Withdraw,7921.85
910,Deposit,4061.03
934,Withdraw,6394.92
77,Deposit,7069.34
298,Withdraw,3918.64
949,Withdraw,9471.66
582,Withdraw,9525.39
298,Withdraw,1409.86
751,Withdraw,9390.11
765,Withdraw,5113.28
98,Deposit,7093.17
441,Withdraw,9295.57
766,Deposit,4938.27
632,Deposit,941.4
713,Deposit,436.14
820,Withdraw,6109.9
942,Deposit,1692.52
90,Withdraw,8924.01
352,Withdraw,645.34
489,Deposit,7159.04
931,Deposit,5620.17
820,Withdraw,9316.38
100,Deposit,7827.18
573,Deposit,2527.82
357,Deposit,1992.04
962,Deposit,5816.56
222,Withdraw,5666.86
302,Withdraw,4202.44
944,Withdraw,1131.01
427,Withdraw,7679.7
144,Deposit,3283.39
843,Withdraw,29.91
248,Deposit,4061.73
647,Withdraw,8660.78
70,Deposit,260.36
641,Deposit,2673.95
801,Withdraw,9729.76
939,Withdraw,4052.3
857,Deposit,9909.77
300,Deposit,5369.84
469,Withdraw,6352.12
181,Deposit,5839.2
292,Withdraw,3334.3
131,Withdraw,1671.8
745,Deposit,2384.26
281,Deposit,4524.88
50,Withdraw,7159.47
399,Withdraw,6215.07
242,Withdraw,6999.8
783,Withdraw,8930.72
918,Withdraw,8117.11
0,Deposit,1679.84
809,Deposit,6510.05
7,Withdraw,282.23
5,Withdraw,9047.59
222,Withdraw,8720.57
776,Withdraw,3187.54
166,Withdraw,1446.03
175,Deposit,1427.16
860,Withdraw,5245.74
451,Withdraw,9856
883,Withdraw,7284.04
161,Withdraw,5501.61
47,Deposit,1720.97
740,Withdraw,3470.58
271,Deposit,5681.84
658,Withdraw,1423.62
516,Withdraw,2215.62
978,Withdraw,2237.36
53,Withdraw,2754.38
160,Withdraw,5966.26
860,Deposit,1291.41
872,Deposit,1405.07
506,Deposit,1344.17
376,Deposit,8386.53
676,Deposit,2364.1
253,Deposit,2400.73
78,Withdraw,6579.26
206,Deposit,20.08
26,Deposit,6728.88
835,Deposit,6956.67
318,Withdraw,1979.42
909,Deposit,8355.49
632,Withdraw,9090.23
819,Withdraw,2013.22
762,Withdraw,1051.18
103,Deposit,3425.19
84,Deposit,8743.26
111,Withdraw,1558.56
467,Withdraw,5521.12
782,Withdraw,7838.37
803,Withdraw,1551.8
460,Withdraw,7845.61
2,Withdraw,7334.24
300,Withdraw,8921.03
593,Withdraw,6058.19
849,Withdraw,2944.94
108,Deposit,3312.62
851,Withdraw,3050.88
508,Withdraw,8921.74
415,Deposit,1734.63
46,Deposit,7378.41
228,Deposit,7674.66
387,Withdraw,7146.71
589,Deposit,2870.41
915,Deposit,5687.02
47,Withdraw,2095.31
998,Withdraw,2597.07
123,Deposit,2691.29
627,Deposit,8078.75
177,Withdraw,6632.54
930,Withdraw,7740.79
809,Withdraw,9503.98
379,Deposit,9280.02
208,Withdraw,3066.18
708,Deposit,9363.67
236,Deposit,11.05
977,Deposit,6935.63
395,Withdraw,8696.48
541,Deposit,8801.24
933,Deposit,3502.56
613,Withdraw,2154.46
334,Withdraw,7109.01
693,Withdraw,8707.39
740,Withdraw,5037.57
746,Withdraw,9469.26
81,Withdraw,4890.89
455,Withdraw,1095.51
460,Deposit,3381.73
847,Withdraw,198.53
926,Deposit,9539.08
903,Withdraw,6961.2
379,Deposit,1147.47
230,Deposit,7517.24
793,Deposit,6024.76
537,Deposit,2860.22
260,Withdraw,7172.35
520,Withdraw,5648.25
676,Deposit,2752.01
238,Withdraw,9054.04
957,Deposit,595.19
744,Deposit,8195.7
63,Deposit,4321.05
739,Deposit,6380.08
204,Withdraw,4888.77
728,Withdraw,6260.96
371,Deposit,5944.44
682,Withdraw,8958.31
371,Withdraw,1615.1
153,Withdraw,3876.82
225,Deposit,9344.12
410,Deposit,3982.61
708,Deposit,5499.96
873,Withdraw,793.96
790,Withdraw,1725.05
161,Withdraw,5080.96
300,Deposit,1762.26
841,Deposit,6648.66
553,Withdraw,208.39
254,Deposit,4852.02
390,Withdraw,2507.23
997,Withdraw,2382.47
290,Deposit,9388.7
382,Deposit,8329.55
231,Deposit,8497.41
848,Deposit,3027.77
248,Withdraw,4004.75
249,Deposit,5104.65
161,Withdraw,812.44
670,Deposit,7698
269,Deposit,7208.23
5,Withdraw,2784.28
172,Deposit,271.28
14,Deposit,3289.77
308,Withdraw,2454.35
58,Withdraw,7881.59
765,Deposit,1072.57
339,Withdraw,7067.34
484,Deposit,9809.43
306,Deposit,8618.29
572,Withdraw,2127.07
789,Withdraw,8748.86
449,Withdraw,7837.85
232,Deposit,5007
946,Withdraw,4051.18
54,Withdraw,4221.66
195,Deposit,5862.04
649,Withdraw,7326.87
273,Withdraw,1575.74
665,Withdraw,3964.64
229,Withdraw,6331.71
662,Deposit,5644.93
790,Withdraw,8323.87
537,Withdraw,5820.63
749,Withdraw,1097.38
828,Withdraw,3769.37
91,Withdraw,809.21
679,Deposit,3978.85
17,Withdraw,2480.03
119,Withdraw,3265.27
785,Deposit,5002.48
389,Withdraw,5990.96
543,Withdraw,961.46
717,Deposit,1671.68
673,Deposit,9595.58
273,Deposit,84.48
486,Deposit,6184.9
500,Withdraw,3986.71
214,Deposit,147.89
400,Deposit,1477.85
166,Withdraw,8192.55
996,Withdraw,5170.17
653,Deposit,9040.84
190,Withdraw,6420.16
449,Deposit,909.22
373,Withdraw,8025.16
752,Deposit,1715.2
362,Withdraw,2801.62
404,Deposit,6741.32
560,Withdraw,8397.66
515,Deposit,4815.23
199,Deposit,784.59
600,Deposit,4359.16
229,Withdraw,8497.75
57,Deposit,5971.33
456,Deposit,3389.92
456,Deposit,5957.38
400,Withdraw,5361.2
645,Deposit,3136
640,Deposit,6391.78
231,Deposit,2594.25
409,Withdraw,5098.8
604,Deposit,3951.87
59,Deposit,9301.78
163,Withdraw,4860.08
816,Withdraw,9172.37
816,Deposit,2186.98
523,Deposit,5761.32
668,Withdraw,8188.59
522,Deposit,3134.03
381,Withdraw,8207.16
222,Withdraw,6061.84
169,Deposit,152.68
650,Withdraw,1491.76
755,Deposit,8777.75
325,Withdraw,3367.27
353,Deposit,4373.84
799,Withdraw,4528.64
292,Deposit,7680.86
988,Deposit,2974.53
571,Deposit,7786.34
42,Deposit,1199.19
682,Withdraw,2837.77
0,Deposit,5544.87
758,Withdraw,4548.91
497,Deposit,7322.3
153,Withdraw,4769.05
132,Deposit,7339.86
775,Deposit,7168.65
577,Withdraw,8998.69
237,Withdraw,8784.52
622,Deposit,3468.7
937,Deposit,7777.12
12,Deposit,3254.02
191,Deposit,4413.8
238,Deposit,6799.55
149,Deposit,7481.69
683,Withdraw,6743.16
503,Withdraw,204.66
528,Deposit,8357.77
151,Withdraw,9008.52
288,Withdraw,2166.42
196,Withdraw,9798.49
39,Deposit,3247.4
523,Deposit,465.84
340,Deposit,9149.55
735,Deposit,1669.02
234,Deposit,5823.66
430,Withdraw,353.81
773,Withdraw,991.22
782,Withdraw,7091.82
573,Withdraw,545.76
979,Withdraw,1236.55
395,Deposit,2977.12
365,Deposit,5810.96
115,Deposit,8816.27
727,Deposit,6763.82
863,Withdraw,9871.8
374,Deposit,820.09
173,Deposit,2804.6
551,Withdraw,3138.68
783,Withdraw,1979.08
810,Deposit,807.83
59,Deposit,5228.42
923,Withdraw,7498.6
745,Deposit,1181.55
466,Withdraw,3468.56
132,Deposit,2027.98
145,Deposit,6087.69
321,Withdraw,8983.32
732,Withdraw,4400.59
935,Withdraw,6300.35
388,Withdraw,4614.14
229,Deposit,2349.86
618,Withdraw,2022.8
943,Deposit,4725.69
119,Deposit,7917.95
721,Withdraw,7555.97
777,Withdraw,6593.12
686,Withdraw,5145.48
243,Deposit,4696.99
940,Deposit,6103.45
849,Deposit,3520.96
117,Deposit,6919.5
250,Deposit,1618.5
541,Deposit,1217.83
583,Deposit,4522.89
95,Withdraw,4898.69
483,Withdraw,291.75
433,Deposit,1456.68
80,Withdraw,4817.35
591,Deposit,8613.84
408,Withdraw,9486.75
839,Withdraw,5448.29
296,Withdraw,6273.76
623,Deposit,2152.51
329,Deposit,2870.73
564,Withdraw,9327.63
105,Withdraw,9339.77
107,Deposit,2493.87
6,Deposit,1979.53
710,Withdraw,8514.92
39,Deposit,2912.36
672,Deposit,7557.53
252,Deposit,4.69
746,Withdraw,3060.95
297,Deposit,1530.19
158,Withdraw,1688.22
50,Deposit,2769.71
161,Deposit,660
786,Deposit,3896.58
997,Withdraw,1720.31
285,Withdraw,3494.37
589,Withdraw,5579.97
834,Deposit,164.93
567,Deposit,151.79
189,Withdraw,1789.68
511,Withdraw,3792.22
692,Withdraw,9400.99
161,Withdraw,6889.03
76,Deposit,7525.61
471,Withdraw,3458.6
743,Withdraw,9326.75
793,Deposit,3216.69
105,Withdraw,2589.89
213,Withdraw,4337.66
265,Withdraw,8297.11
655,Withdraw,8390.38
207,Deposit,4727.17
262,Deposit,1900.63
671,Withdraw,5991.9
554,Withdraw,1192.55
982,Withdraw,6343.6
182,Withdraw,8669.61
405,Withdraw,6272.84
918,Withdraw,4062.7
635,Deposit,2185.74
432,Withdraw,4302.52
677,Deposit,3228.73
597,Deposit,4187.45
871,Withdraw,4040.79
743,Deposit,9408.19
970,Withdraw,8845.11
50,Withdraw,4812.36
209,Withdraw,3734.13
592,Deposit,3604.16
608,Deposit,4153.18
481,Deposit,9346.86
29,Deposit,567.25
291,Withdraw,7657.55
768,Withdraw,9919.73
641,Deposit,5114.67
488,Deposit,5800.49
67,Withdraw,8139.13
567,Withdraw,2672.91
127,Deposit,3955.65
185,Deposit,5889.83
986,Deposit,3982.12
697,Deposit,171.74
901,Deposit,8533.58
656,Deposit,3059.44
52,Withdraw,6987.03
228,Withdraw,904.56
484,Deposit,2654.47
852,Deposit,4441.38
100,Withdraw,5201.7
216,Deposit,618.33
840,Deposit,8164.96
799,Deposit,4488.75
77,Deposit,9740.84
570,Withdraw,5411.08
886,Deposit,9899.26
700,Withdraw,5261.59
88,Deposit,5409
972,Withdraw,6455.52
595,Deposit,3633.11
24,Deposit,5443.99
277,Deposit,1124.78
177,Withdraw,3604.12
687,Deposit,1888.94
390,Withdraw,8767.71
957,Withdraw,1081.99
197,Deposit,4912.34
462,Withdraw,6433.73
23,Withdraw,8789.99
701,Withdraw,4926.32
575,Withdraw,8135.92
794,Deposit,6889.39
941,Withdraw,2651.89
394,Deposit,7392.43
999,Withdraw,4202.36
402,Withdraw,8762.59
204,Withdraw,9784.89
857,Withdraw,3783.49
933,Deposit,8608.13
100,Withdraw,7880.14
484,Deposit,7572.05
811,Deposit,9882.94
772,Withdraw,6763.32
828,Withdraw,4497.17
207,Withdraw,158.12
197,Deposit,2335.87
976,Withdraw,3544.66
229,Withdraw,2773.59
284,Deposit,8244.84
740,Withdraw,6718.64
789,Deposit,1825.86
452,Deposit,6898.46
763,Deposit,3955.48
589,Deposit,904.98
381,Withdraw,7849.6
744,Deposit,6078.04
932,Deposit,6415.66
339,Deposit,6823.81
600,Deposit,5987.4
466,Withdraw,8191.88
56,Withdraw,5365.88
938,Withdraw,6712.17
262,Withdraw,9544.08
334,Deposit,6245.23
100,Deposit,6925.33
136,Deposit,2579.38
234,Deposit,6505.62
652,Deposit,1238.64
191,Withdraw,135.09
437,Withdraw,5855.57
229,Deposit,9822.13
447,Withdraw,6090.39
386,Withdraw,9538.25
649,Withdraw,2703.27
783,Withdraw,143.73
308,Deposit,2696.57
171,Withdraw,2070.35
928,Deposit,3910.71
509,Withdraw,8171.31
939,Deposit,9812.94
786,Withdraw,4846.46
100,Deposit,5184.96
569,Withdraw,518.36
145,Deposit,5621.74
963,Deposit,4580.76
714,Withdraw,3433.94
825,Deposit,8941.62
241,Deposit,6152.7
50,Withdraw,6753.39
809,Deposit,4881.5
862,Deposit,2682.18
676,Deposit,4241.31
680,Deposit,4390.35
953,Withdraw,830.56
705,Deposit,2999.34
486,Deposit,4728.94
332,Deposit,6080.89
563,Withdraw,7941.39
203,Withdraw,3044.4
400,Withdraw,2149.32
25,Deposit,7357.53
467,Withdraw,101.91
988,Withdraw,4588.66
579,Withdraw,2048.2
55,Deposit,7857.81
166,Deposit,9817.95
982,Deposit,2772.79
346,Withdraw,7244.36
601,Withdraw,4011.97
966,Deposit,5394.07
746,Deposit,4599.07
630,Withdraw,2774.05
541,Withdraw,9553.86
670,Deposit,802.75
491,Withdraw,6734.04
700,Withdraw,652.49
47,Deposit,7454.5
322,Deposit,5258.86
71,Withdraw,6461.31
413,Withdraw,6029.09
423,Deposit,5574.39
345,Withdraw,5173.31
561,Deposit,8084.78
285,Deposit,3842.44
934,Withdraw,3515.44
178,Deposit,8363.75
52,Deposit,8950.23
499,Deposit,2561.88
88,Withdraw,2163.6
720,Deposit,3325.19
96,Withdraw,723.31
850,Deposit,2581.3
389,Withdraw,4862.18
241,Withdraw,2972.42
550,Deposit,8763.31
58,Deposit,5771.89
217,Withdraw,9063.83
567,Deposit,8777.49
312,Withdraw,5637.98
178,Withdraw,5053.31
298,Withdraw,4080.45
125,Deposit,6078.35
369,Deposit,4898.53
698,Withdraw,7345.59
445,Deposit,5730.4
429,Withdraw,7118.65
987,Deposit,658.95
519,Withdraw,123.39
688,Withdraw,9158.91
640,Withdraw,8853.01
821,Withdraw,5864.04
80,Withdraw,6863.09
966,Deposit,935.87
529,Deposit,3285.8
387,Deposit,4389.55
524,Deposit,5850.06
41,Deposit,2538.05
815,Deposit,3465.59
239,Withdraw,173.34
602,Deposit,6197.03
66,Withdraw,2900.53
246,Deposit,6727.06
527,Deposit,1231.27
856,Withdraw,4388.81
792,Deposit,3399.06
345,Withdraw,2994.87
146,Withdraw,3400.55
956,Withdraw,8321.59
687,Deposit,1294.3
650,Withdraw,8962.23
873,Withdraw,4023.66
116,Deposit,3535.03
950,Withdraw,6453.8
84,Withdraw,2539.74
202,Deposit,8894.66
274,Deposit,9675.35
291,Withdraw,1995.23
913,Deposit,6007.15
135,Deposit,7273.48
724,Withdraw,8850.56
11,Deposit,5812.93
220,Deposit,6035.8
24,Withdraw,2701.58
784,Withdraw,4843.47
130,Deposit,5772.89
904,Deposit,6874.76
845,Withdraw,5630.05
699,Withdraw,9713.92
556,Deposit,4321.86
976,Deposit,5906.2
460,Withdraw,4611.33
999,Deposit,8918.52
1,Withdraw,2711.46
40,Withdraw,2686.23
794,Deposit,2357.54
519,Deposit,6473.8
199,Withdraw,3877.5
487,Deposit,2342.57
718,Withdraw,2288.44
57,Withdraw,1539.65
576,Deposit,3038.65
827,Withdraw,1764.71
420,Deposit,2237.06
139,Deposit,2087.18
302,Withdraw,8866.22
377,Withdraw,7101.16
709,Withdraw,4538.84
137,Withdraw,234.07
797,Withdraw,9488.58
702,Withdraw,2845.56
452,Deposit,4208.04
793,Withdraw,1720.27
798,Deposit,2097.9
885,Deposit,8189.21
240,Deposit,8806.01
872,Withdraw,5157.69
160,Deposit,4943.07
306,Withdraw,9630.66
995,Deposit,6952.14
833,Withdraw,7747.14
368,Deposit,859.19
369,Deposit,2956.95
688,Withdraw,6170.35
43,Withdraw,6488.73
959,Deposit,6130.35
129,Withdraw,9898.13
476,Withdraw,1222.98
811,Withdraw,9616.82
420,Withdraw,6823.61
360,Deposit,5059.98
524,Deposit,8436.83
77,Deposit,9799.12
104,Withdraw,4389.22
122,Withdraw,3405.46
372,Withdraw,654.78
65,Deposit,4343.87
314,Deposit,7534.75
238,Deposit,2328.82
141,Deposit,2503.77
355,Deposit,1389.16
154,Withdraw,562.6
903,Withdraw,4512.99
710,Deposit,6079.88
545,Deposit,3716
374,Withdraw,8062.3
120,Deposit,5985.43
8,Deposit,1698.5
615,Withdraw,9536.6
495,Deposit,8513.63
558,Deposit,9768.38
636,Deposit,816.1
973,Withdraw,6717.58
476,Deposit,7656.45
949,Withdraw,3278.61
920,Deposit,5846.45
815,Deposit,8542.1
263,Deposit,897.16
570,Deposit,6405.28
800,Withdraw,7657.18
815,Deposit,3442.55
922,Deposit,6776.05
190,Withdraw,9271.56
5,Withdraw,1929.6
946,Withdraw,1847.36
741,Deposit,9011.43
676,Withdraw,501.29
512,Withdraw,1293.48
322,Deposit,7995.89
544,Deposit,596.48
349,Withdraw,2008.04
756,Deposit,3084.79
551,Deposit,1316.83
646,Deposit,3014.59
27,Deposit,6964.46
941,Withdraw,7059.6
656,Withdraw,6725.92
443,Withdraw,9516.2
618,Withdraw,2596.27
588,Deposit,618.82
971,Deposit,9486.78
663,Deposit,3867.34
364,Withdraw,7415.35
784,Withdraw,6010.18
800,Withdraw,846.44
809,Deposit,1368.47
532,Withdraw,5111.36
844,Withdraw,254.45
847,Withdraw,13.33
945,Withdraw,4969.09
299,Deposit,83.09
621,Deposit,5968.44
975,Deposit,4839.16
903,Deposit,8663.52
225,Deposit,273.74
964,Deposit,5676.35
534,Deposit,8637.29
551,Withdraw,1968.66
709,Withdraw,3731.23
154,Withdraw,7974.53
715,Deposit,9703.33
137,Deposit,9832.73
520,Withdraw,1206.65
251,Deposit,4898.62
632,Deposit,3068
861,Withdraw,4701.38
740,Deposit,6922.35
891,Deposit,8600.03
478,Deposit,6904.51
46,Deposit,3138.61
797,Deposit,6791.67
40,Deposit,4970.91
686,Withdraw,2806.25
922,Deposit,1574.05
448,Withdraw,282.91
360,Withdraw,4094.88
680,Deposit,9605.21
624,Withdraw,8488.31
639,Withdraw,938.12
926,Withdraw,5147.35
97,Withdraw,2449.02
245,Withdraw,5642.71
596,Deposit,8272.21
357,Withdraw,7132.61
684,Withdraw,358.51
614,Deposit,2734.52
544,Deposit,6184.34
435,Withdraw,6780.55
189,Withdraw,8134.01
776,Withdraw,6588.73
844,Deposit,3178.7
82,Deposit,5141.48
97,Deposit,6216.51
616,Withdraw,632.76
303,Withdraw,6555.98
261,Withdraw,8305.34
226,Withdraw,1281.29
364,Deposit,5141.85
607,Deposit,903.06
677,Withdraw,7244.65
18,Withdraw,9987.3
144,Withdraw,5276.01
948,Deposit,217.84
833,Withdraw,7405.26
122,Withdraw,7028.29
940,Deposit,1213.62
592,Deposit,50.85
855,Withdraw,3286.73
923,Deposit,28.8
911,Deposit,4875.96
514,Deposit,8347.23
991,Withdraw,289.99
988,Deposit,1608.21
666,Deposit,1509.6
627,Withdraw,1529.88
186,Withdraw,5419.76
239,Withdraw,1391.4
556,Withdraw,1708.66
589,Deposit,6225.57
755,Withdraw,7067.27
383,Withdraw,2505.6
100,Withdraw,5100.18
288,Withdraw,5536.53
977,Withdraw,2326.82
20,Withdraw,4354.21
75,Withdraw,4546.37
73,Withdraw,6360.58
572,Withdraw,9669.98
217,Withdraw,5075.52
534,Deposit,4749.74
955,Deposit,4837.92
868,Withdraw,760.92
38,Withdraw,3095.29
477,Deposit,5156.59
428,Deposit,6979.55
237,Withdraw,7686.48
407,Deposit,1558.45
745,Withdraw,8200.52
148,Deposit,6504.81
62,Withdraw,2760.76
445,Deposit,1687.7
614,Deposit,3579
824,Withdraw,2873.01
170,Withdraw,5063.47
827,Deposit,4487.88
796,Deposit,2246.96
763,Withdraw,4880.13
786,Withdraw,641.65
969,Deposit,9639.38
450,Withdraw,9989.57
387,Deposit,4232.68
561,Withdraw,9522.43
672,Deposit,659.47
543,Withdraw,5823.59
